[2026-04-16 22:52:34] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:53:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 85.
[2026-04-16 22:53:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:53:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 86, 'op': 0, 'd': {'member': {'user': {'username': 'metallexro', 'public_flags': 64, 'primary_guild': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'id': '766045290746609699', 'global_name': 'metallexro', 'display_name_styles': None, 'display_name': 'metallexro', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9b119380425eceb287db975c1ebc9831'}, 'roles': ['1492529219496837181'], 'premium_since': None, 'pending': False, 'nick': 'Pho Chan', 'mute': False, 'joined_at': '2025-05-01T23:29:45.960000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '766045290746609699', 'suppress': False, 'session_id': 'a974f54de844325148f29cb0ba19bac7', 'self_video': False, 'self_stream': True, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1367631761735159881', 'discoverable': True, 'deaf': False, 'channel_id': '1367631762263506978'}}
[2026-04-16 22:53:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:53:19] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2026-04-16 22:53:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 87, 'op': 0, 'd': {'user': {'id': '362296258632613898'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {}, 'activities': []}}
[2026-04-16 22:53:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:53:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:53:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 88, 'op': 0, 'd': {'user': {'id': '362296258632613898'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1367631761735159881', 'client_status': {}, 'activities': []}}
[2026-04-16 22:53:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:53:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:53:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 88.
[2026-04-16 22:53:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:53:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 89, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369225268, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 2 - 0', 'created_at': 1776369225268, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:53:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:53:46] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 90, 'op': 0, 'd': {'user': {'username': 'yoruguy.', 'primary_guild': None, 'id': '955081212383363072', 'global_name': 'blad', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '06f6a7d4948b3588ad781462e198c319'}, 'status': 'dnd', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 22:54:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:12] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 91, 'op': 0, 'd': {'user': {'username': 'yoruguy.', 'primary_guild': None, 'id': '955081212383363072', 'global_name': 'blad', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '06f6a7d4948b3588ad781462e198c319'}, 'status': 'dnd', 'processed_at_timestamp': 0, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 22:54:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:12] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 92, 'op': 0, 'd': {'user': {'id': '955081212383363072'}, 'status': 'online', 'processed_at_timestamp': 1776369253214, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': []}}
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 93, 'op': 0, 'd': {'user': {'id': '955081212383363072'}, 'status': 'online', 'processed_at_timestamp': 1776369253214, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': []}}
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 94, 'op': 0, 'd': {'user': {'id': '955081212383363072'}, 'status': 'dnd', 'processed_at_timestamp': 1776369253427, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 95, 'op': 0, 'd': {'user': {'id': '955081212383363072'}, 'status': 'dnd', 'processed_at_timestamp': 1776369253427, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 96, 'op': 0, 'd': {'user': {'id': '299095448986320906'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {}, 'activities': []}}
[2026-04-16 22:54:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:23] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:54:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 96.
[2026-04-16 22:54:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:54:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 97, 'op': 0, 'd': {'user': {'id': '361234014021091329'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {}, 'activities': []}}
[2026-04-16 22:54:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:54:54] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:55:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 97.
[2026-04-16 22:55:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:55:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 98, 'op': 0, 'd': {'user': {'username': 'durlea', 'public_flags': 128, 'primary_guild': None, 'id': '336375437217234944', 'global_name': 'durlea', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1202074101343322184', 'expires_at': None, 'asset': 'a_50b440810b1bbd89f6284f36d40ad0af'}, 'avatar': '3a74713535d48a2ea6d0acd598c8c197'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'online'}, 'activities': []}}
[2026-04-16 22:55:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:55:28] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:55:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 99, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369330136, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 3 - 0', 'created_at': 1776369330136, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:55:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:55:31] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:55:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 100, 'op': 0, 'd': {'user': {'id': '336375437217234944'}, 'status': 'idle', 'processed_at_timestamp': 1776369336372, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle'}, 'activities': []}}
[2026-04-16 22:55:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:55:37] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:55:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 100.
[2026-04-16 22:55:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:56:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 101, 'op': 0, 'd': {'user': {'username': 'katarinussy', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '299095448986320906', 'global_name': 'katarinussy', 'discriminator': '0', 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'aa7efa9cf40edff6410e9bcfefabc735'}, 'status': 'idle', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'idle'}, 'activities': []}}
[2026-04-16 22:56:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:56:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:56:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 102, 'op': 0, 'd': {'user': {'id': '299095448986320906'}, 'status': 'online', 'processed_at_timestamp': 1776369369830, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': []}}
[2026-04-16 22:56:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:56:11] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:56:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 103, 'op': 0, 'd': {'user': {'id': '264491273631563776'}, 'status': 'dnd', 'processed_at_timestamp': 1776369251299, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 22:56:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:56:12] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:56:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 103.
[2026-04-16 22:56:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:56:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 104, 'op': 0, 'd': {'user': {'id': '766045290746609699'}, 'status': 'online', 'processed_at_timestamp': 1776369417315, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 2, 'timestamps': {'start': 1776369413314, 'end': 1776369845860}, 'sync_id': '5RrnDgjoFxDINI5aFQPZXt', 'state': 'Metallica', 'session_id': 'a974f54de844325148f29cb0ba19bac7', 'party': {'id': 'spotify:766045290746609699'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'The Four Horsemen - Remastered', 'created_at': 1776369417315, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': "Kill 'Em All (Remastered)", 'large_image': 'spotify:ab67616d0000b273d30fcf6340831edbafb45e38'}}]}}
[2026-04-16 22:56:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:56:58] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:56:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 105, 'op': 0, 'd': {'user': {'id': '766045290746609699'}, 'status': 'online', 'processed_at_timestamp': 1776369417315, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 2, 'timestamps': {'start': 1776369413314, 'end': 1776369845860}, 'sync_id': '5RrnDgjoFxDINI5aFQPZXt', 'state': 'Metallica', 'session_id': 'a974f54de844325148f29cb0ba19bac7', 'party': {'id': 'spotify:766045290746609699'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'The Four Horsemen - Remastered', 'created_at': 1776369417315, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': "Kill 'Em All (Remastered)", 'large_image': 'spotify:ab67616d0000b273d30fcf6340831edbafb45e38'}}]}}
[2026-04-16 22:56:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:56:58] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:57:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 105.
[2026-04-16 22:57:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:57:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 106, 'op': 0, 'd': {'user': {'id': '600227902600249364'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': []}}
[2026-04-16 22:57:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:57:25] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:57:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 107, 'op': 0, 'd': {'user': {'id': '600227902600249364'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1367631761735159881', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': []}}
[2026-04-16 22:57:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:57:25] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:57:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 108, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369446243, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 3 - 1', 'created_at': 1776369446243, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:57:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:57:27] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:57:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 109, 'op': 0, 'd': {'user': {'id': '336375437217234944'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {}, 'activities': []}}
